"canopy_height_m"	"ldmc_geo_mgg"	"leaf_mass_mg"	"leaf_size_mm2"	"seed_mass_mg"
0.756	0.3574	0.6094	0.7785	0.1527
-0.3574	0.369	-0.147	0.1901	-0.319
-0.2045	1.5173	-1.1895	-0.9581	0.7701
0.2881	-0.7255	1.1587	0.3953	-0.0206
-0.9211	-1.452	-1.028	-0.8615	-0.2858
-0.6548	-1.5289	-0.5091	-0.9717	-0.1342
0.9807	0.074	1.5246	1.5157	-0.3719
0.5435	-0.3228	1.8308	1.8501	-1.2542
0.5861	2.6777	2.0207	1.9336	-0.8413
0.6632	0.563	1.8497	1.7198	-1.0745
-1.3982	0.6428	-0.2425	-0.4536	-0.4416
-0.3247	1.2237	0.2318	1.5654	-1.4955
-1.1388	-1.9062	-1.5846	-0.9677	-1.0017
-0.1506	-0.4664	-0.1007	-0.086	-0.3998
-0.8999	-1.0642	0.3769	-0.5079	-1.6256
-0.4143	0.9909	1.1228	2.3738	-2.6297
-0.6644	-0.1515	-0.7147	-0.6801	0.6818
-1.3342	1.0027	-0.3597	-0.3924	-0.4311
-2.1062	1.0818	0.1053	-1.5169	-0.991
-1.1936	-0.9101	-1.665	-1.6156	0.1618
-0.6153	-0.4209	-0.544	-0.3543	-0.2635
-0.1673	-0.6509	-1.2561	-1.1616	0.4156
-0.7842	-1.5404	-1.348	-1.3535	-0.3444
-0.9396	-0.1478	-0.8476	-0.8467	-0.2485
1.8999	0.6273	0.822	0.7727	1.7159
0.7627	-0.4094	-0.1554	0.006	0.1789
0.0597	-0.0659	0.9527	-1.1268	1.817
0.6173	3.633	1.0697	1.2308	3.4684
-0.316	0.6757	-1.2984	-0.5859	0.6297
0.3245	1.428	0.2368	0.1785	1.6531
0.169	0.0068	-0.2699	-1.1657	1.2272
-1.7981	0.1323	-0.325	-0.2689	-0.3996
0.6155	-0.3973	-1.339	0.2707	0.9677
-0.6461	-0.0551	-0.3007	-0.2902	-0.3537
-1.5433	0.7316	-0.613	-0.7215	0.0533
-1.5196	-0.359	0.712	-0.8234	0.5474
-0.4599	0.4482	0.3707	-0.0613	0.4034
-1.0891	0.5112	-0.249	-0.732	0.3548
-0.9815	-0.0844	-0.2123	-0.2799	0.1015
-1.0195	-0.2518	-0.517	-0.4092	-0.0934
2.1249	-0.3842	-0.3668	1.4816	1.3988
1.5224	0.1295	2.3768	1.9046	-0.4835
